Account#,Gross_TWR,qaswdfghj
79855002,0.689029848,gjhk
95933983,0.942113921,gjhk
99769032,0.159439754,gjhk
75537725,0.842404983,gjhk
77925981,0.570174446,gjhk
88245887,0.276032569,gjhk
40209101,0.029571657,gjhk
45209396,0.286363647,gjhk
21615687,0.559584115,gjhk
72733494,0.961092157,gjhk
89987879,0.458920034,gjhk
87544500,0.572171505,gjhk
40225391,0.864459674,gjhk
33154262,0.295543442,gjhk
47647408,0.39568322,gjhk
12876175,0.413406242,gjhk
36844007,0.960057078,gjhk
28802827,0.335003957,gjhk
66286947,0.163199221,gjhk
66297300,0.143378197,gjhk
82341422,0.177607405,gjhk
25279048,0.409813086,gjhk
69472100,0.555713125,gjhk
17473546,0.867883695,gjhk
28686650,0.976143186,gjhk
23688267,0.124068948,gjhk
34373090,0.559092599,gjhk
49472945,0.860858487,gjhk
16993978,0.840148476,gjhk
71163953,0.60457905,gjhk
96192656,0.300864069,gjhk
73550278,0.209651774,gjhk
44544910,0.924328338,gjhk
50900183,0.561946635,gjhk
18714988,0.042653014,gjhk
73199655,0.727082617,gjhk
13374451,0.282787195,gjhk
66004442,0.003691855,gjhk
39562280,0.349475393,gjhk
63138889,0.069814274,gjhk
81124859,0.916271018,gjhk
16231190,0.948417383,gjhk
36636547,0.048123033,gjhk
72222181,0.234888146,gjhk
14073444,0.487551785,gjhk
73845465,0.550527884,gjhk
59577397,0.022675605,gjhk
27131623,0.304972207,gjhk
65458830,0.258655505,gjhk
58822547,0.166241857,gjhk
52735360,0.401423469,gjhk
71208182,0.937018295,gjhk
69179728,0.859179014,gjhk
29531747,0.048090488,gjhk
79088464,0.17140186,gjhk
23406099,0.364523488,gjhk
72513440,0.807997575,gjhk
32291061,0.124046755,gjhk
10934407,0.723555822,gjhk
88257311,0.239834407,gjhk
11158584,0.879669486,gjhk
51846955,0.690035043,gjhk
22195533,0.322289703,gjhk
35245143,0.347787703,gjhk
24982114,0.371001493,gjhk
92513721,0.726646955,gjhk
89399768,0.222240296,gjhk
51212656,0.850206518,gjhk
35204616,0.63582756,gjhk
12048817,0.194884629,gjhk
15790042,0.275672918,gjhk
38025263,0.930744354,gjhk
93634312,0.769412429,gjhk
28666873,0.342393484,gjhk
45079262,0.532206126,gjhk
51210773,0.044703253,gjhk
93240147,0.082434911,gjhk
50536200,0.704651603,gjhk
62479199,0.380843327,gjhk
83409103,0.119677492,gjhk
92556715,0.406901784,gjhk
40568673,0.317721123,gjhk
91933868,0.346125569,gjhk
31729779,0.570664706,gjhk
44700741,0.763616046,gjhk
86366154,0.015277113,gjhk
63932952,0.311500101,gjhk
74715703,0.863151405,gjhk
45729201,0.031985157,gjhk
69906581,0.554412709,gjhk
53857536,0.929410599,gjhk
10580886,0.518450418,gjhk
32285590,0.537455536,gjhk
41406820,0.956930273,gjhk
52682777,0.018563669,gjhk
29376047,0.304512533,gjhk
19698784,0.166898052,gjhk
88061249,0.218959284,gjhk
39468136,0.022923644,gjhk
56129196,0.1937453,gjhk
70742517,0.666317466,gjhk
56894077,0.586876473,gjhk
82391265,0.569242448,gjhk
98478057,0.883573191,gjhk
58691240,0.62681125,gjhk
99319971,0.805354359,gjhk
40965052,0.697928634,gjhk
96445480,0.24688711,gjhk
27013642,0.29413406,gjhk
34794502,0.800304272,gjhk
26205007,0.144595895,gjhk
91049948,0.287150644,gjhk
69297137,0.22763881,gjhk
22946259,0.833620716,gjhk
42340930,0.136058305,gjhk
89355551,0.419621802,gjhk
40175479,0.046247468,gjhk
76729285,0.466973345,gjhk
26636179,0.204735782,gjhk
79069673,0.088007081,gjhk
15677747,0.927176474,gjhk
40197495,0.146820054,gjhk
35529890,0.266249901,gjhk
10377322,0.022951253,gjhk
53938331,0.126915734,gjhk
25247634,0.22949872,gjhk
49353409,0.367279591,gjhk
33704424,0.135995267,gjhk
54668542,0.483970712,gjhk
13794324,0.77901833,gjhk
70566600,0.378240714,gjhk
66908163,0.5827145,gjhk
60213573,0.536348812,gjhk
87061668,0.078199724,gjhk
22047505,0.727047345,gjhk
60753276,0.741510056,gjhk
38273468,0.181929296,gjhk
43144776,0.573308397,gjhk
39866151,0.125068807,gjhk
48645636,0.305241127,gjhk
51895521,0.965330617,gjhk
66576557,0.890890961,gjhk
85729681,0.754090647,gjhk
91069511,0.07811186,gjhk
33208264,0.351231548,gjhk
67443378,0.422506653,gjhk
40459759,0.797626354,gjhk
76466100,0.38065574,gjhk
93804896,0.0360563,gjhk
10323416,0.846750857,gjhk
74005768,0.58540653,gjhk
79318129,0.163201715,gjhk
85477627,0.813005766,gjhk
38052735,0.854064944,gjhk
57479007,0.156798933,gjhk
49124775,0.272972731,gjhk
99408661,0.999116535,gjhk
33620307,0.811732545,gjhk
96662142,0.200685758,gjhk
56211907,0.767015052,gjhk
77731981,0.746834181,gjhk
16305448,0.463928841,gjhk
86650576,0.440948236,gjhk
46333678,0.593519959,gjhk
18201056,0.67949642,gjhk
88165111,0.594818934,gjhk
40563646,0.765719496,gjhk
83483555,0.539715426,gjhk
66083205,0.93344275,gjhk
82659313,0.750226423,gjhk
46734907,0.908234214,gjhk
81967559,0.211679472,gjhk
64095566,0.394604661,gjhk
43777966,0.913068981,gjhk
15298273,0.851224595,gjhk
77234532,0.064284505,gjhk
70764173,0.766170053,gjhk
74048363,0.304370755,gjhk
46240756,0.685102864,gjhk
20748168,0.630776605,gjhk
20775553,0.905332397,gjhk
65217497,0.446898347,gjhk
34660985,0.234883932,gjhk
97957361,0.914672641,gjhk
29576156,0.311277785,gjhk
56517381,0.682868204,gjhk
81337375,0.218524727,gjhk
77854080,0.078440896,gjhk
74568437,0.858839942,gjhk
92301108,0.713265889,gjhk
77845470,0.018839843,gjhk
70505233,0.305410306,gjhk
26163759,0.525484182,gjhk
83039044,0.080388705,gjhk
75722074,0.956583188,gjhk
45207053,0.463653466,gjhk
72911835,0.168174783,gjhk
46547581,0.612897318,gjhk
65191036,0.777544577,gjhk
53998185,0.851720348,gjhk
54153783,0.038781003,gjhk
32087388,0.549252962,gjhk
20158837,0.878925503,gjhk
91490447,0.070829528,gjhk
39830880,0.821120651,gjhk
26940255,0.897894181,gjhk
13382624,0.248397303,gjhk
27919247,0.048556856,gjhk
30367777,0.916471325,gjhk
15483168,0.46736919,gjhk
64920327,0.047962401,gjhk
50001161,0.505437676,gjhk
58893973,0.388085244,gjhk
32909802,0.386578511,gjhk
93656526,0.910348276,gjhk
38674132,0.976372335,gjhk
17625485,0.510517715,gjhk
96487983,0.8085662,gjhk
26152463,0.156979153,gjhk
88162446,0.636748479,gjhk
19835237,0.008646154,gjhk
85682256,0.086032657,gjhk
11029292,0.275175485,gjhk
93916534,0.181886844,gjhk
65521545,0.530199314,gjhk
32678037,0.526449364,gjhk
30917765,0.762380901,gjhk
69799318,0.230953836,gjhk
13902850,0.318523235,gjhk
43504472,0.670186723,gjhk
60174699,0.847660129,gjhk
34637952,0.126539661,gjhk
76035120,0.017754062,gjhk
50681579,0.819871022,gjhk
93918184,0.289354627,gjhk
81710246,0.667515776,gjhk
41493429,0.080277988,gjhk
69197566,0.517201881,gjhk
22818770,0.433265606,gjhk
28675106,0.339203959,gjhk
45963166,0.680694058,gjhk
44170138,0.89708051,gjhk
99148898,0.912223545,gjhk
50217507,0.765595057,gjhk
67709389,0.748673877,gjhk
37360610,0.402941174,gjhk
52262572,0.211507909,gjhk
22081636,0.040087374,gjhk
72961513,0.990530034,gjhk
45155742,0.508495826,gjhk
82323870,0.799188336,gjhk
83761094,0.404219492,gjhk
47348180,0.564943085,gjhk
37303136,0.34599469,gjhk
52717931,0.044007917,gjhk
45312775,0.924149501,gjhk
68612049,0.935909484,gjhk
34165577,0.320867386,gjhk
70633859,0.526307936,gjhk
68588617,0.810416059,gjhk
94309996,0.075829276,gjhk
71899569,0.83818391,gjhk
34726297,0.373927006,gjhk
11339880,0.59505601,gjhk
18795148,0.527577322,gjhk
15222472,0.989401535,gjhk
63944576,0.933291739,gjhk
53852666,0.53861547,gjhk
17148336,0.891396694,gjhk
28892758,0.020322485,gjhk
68858811,0.578362493,gjhk
72274316,0.21572604,gjhk
47741442,0.271945389,gjhk
12809871,0.70456427,gjhk
83572508,0.158547181,gjhk
72369830,0.974382375,gjhk
28725058,0.680701881,gjhk
94548845,0.988454616,gjhk
88735313,0.538001296,gjhk
74669133,0.086809066,gjhk
40662091,0.674978214,gjhk
98333232,0.187615677,gjhk
39081903,0.182082882,gjhk
26570404,0.637790057,gjhk
35714018,0.69139094,gjhk
75180197,0.034356499,gjhk
52321506,0.305653288,gjhk
71122307,0.457523804,gjhk
28562985,0.737972584,gjhk
73934168,0.495740964,gjhk
73572627,0.499342241,gjhk
60101866,0.205541217,gjhk
60256452,0.37336265,gjhk
95911720,0.984544985,gjhk
49458996,0.995660338,gjhk
49368095,0.622520901,gjhk
60514810,0.136131436,gjhk
64928143,0.926914216,gjhk
52919507,0.570345268,gjhk
17267354,0.117646488,gjhk
97453120,0.467879139,gjhk
44199553,0.27285346,gjhk
15977944,0.419230324,gjhk
58950656,0.427308432,gjhk
66843536,0.729300325,gjhk
88679767,0.938915653,gjhk
18074032,0.337329838,gjhk
73531696,0.343135952,gjhk
16029051,0.529875803,gjhk
55741118,0.203310838,gjhk
84374851,0.251619116,gjhk
74766493,0.916711718,gjhk
98867147,0.357266244,gjhk
13632039,0.603354585,gjhk
79599299,0.62666601,gjhk
92774197,0.208905458,gjhk
70529426,0.278020621,gjhk
71307992,0.613098177,gjhk
77791536,0.768472071,gjhk
59877982,0.185418626,gjhk
74906526,0.921187157,gjhk
66180058,0.303986589,gjhk
47445792,0.190802142,gjhk
93552973,0.728469808,gjhk
32928208,0.436428471,gjhk
34698639,0.577708079,gjhk
55512869,0.522297037,gjhk
80137659,0.041158025,gjhk
37943812,0.332669124,gjhk
91853084,0.473418733,gjhk
88414279,0.560971636,gjhk
38359855,0.270433357,gjhk
98323966,0.889952828,gjhk
83138890,0.911037648,gjhk
50081634,0.438170445,gjhk
53907419,0.505687317,gjhk
25764659,0.586994886,gjhk
52003270,0.767103843,gjhk
55769238,0.374085238,gjhk
13326260,0.266895393,gjhk
49967453,0.547447122,gjhk
72966471,0.801203994,gjhk
80787423,0.985651168,gjhk
41837439,0.283873927,gjhk
98277833,0.277085557,gjhk
56490341,0.262583082,gjhk
31410503,0.380918405,gjhk
86221533,0.148257211,gjhk
90924696,0.081840627,gjhk
45746492,0.856089663,gjhk
39306119,0.321570349,gjhk
74442306,0.590872359,gjhk
95359948,0.318985707,gjhk
85552776,0.900679556,gjhk
88527603,0.761616308,gjhk
20739810,0.941192801,gjhk
98590216,0.392739335,gjhk
99273091,0.641559721,gjhk
28913588,0.704264571,gjhk
45763946,0.323226934,gjhk
14549728,0.06285725,gjhk
45786811,0.239869344,gjhk
76836961,0.884205816,gjhk
63139455,0.207616725,gjhk
20670148,0.709185558,gjhk
25307081,0.537748766,gjhk
74740725,0.985824809,gjhk
94082523,0.216340489,gjhk
31729642,0.087655853,gjhk
43059862,0.733607781,gjhk
84124103,0.012526872,gjhk
19270507,0.274418254,gjhk
80489045,0.632820608,gjhk
93712931,0.887469747,gjhk
45708205,0.42266821,gjhk
53098321,0.25255936,gjhk
57398294,0.899365079,gjhk
63271088,0.610637175,gjhk
28154703,0.978288037,gjhk
13838727,0.674229059,gjhk
32155797,0.801736991,gjhk
27944521,0.821750864,gjhk
84522012,0.125838342,gjhk
21273924,0.563592913,gjhk
99915910,0.616027171,gjhk
69217511,0.598834856,gjhk
72115319,0.43834286,gjhk
55187198,0.196637331,gjhk
10473215,0.405436226,gjhk
13889174,0.083673127,gjhk
65283858,0.258076306,gjhk
62081762,0.89790264,gjhk
68928210,0.574533496,gjhk
14113282,0.370531005,gjhk
43241440,0.360163881,gjhk
19775323,0.25945834,gjhk
68319315,0.140844715,gjhk
50063422,0.048109345,gjhk
47619993,0.151340992,gjhk
68607405,0.018744988,gjhk
87086758,0.528024632,gjhk
13921781,0.423090815,gjhk
50596319,0.343494868,gjhk
69301317,0.962907469,gjhk
22287170,0.411640792,gjhk
33800968,0.874580281,gjhk
97867312,0.332460462,gjhk
51114560,0.671943975,gjhk
92569084,0.281436892,gjhk
80502071,0.687244347,gjhk
71099310,0.126919145,gjhk
68647352,0.49322444,gjhk
27581569,0.775224214,gjhk
17929369,0.255516642,gjhk
61863378,0.954585723,gjhk
11313912,0.186715461,gjhk
67137158,0.210384499,gjhk
76837615,0.74939037,gjhk
25838576,0.529987568,gjhk
50622033,0.217045653,gjhk
61370492,0.53181459,gjhk
74372742,0.600590826,gjhk
42021183,0.958941287,gjhk
93245699,0.915315307,gjhk
31248340,0.917202809,gjhk
84910778,0.14539969,gjhk
29848157,0.017089454,gjhk
92565613,0.296552947,gjhk
90326402,0.246354939,gjhk
34009669,0.472746746,gjhk
73243395,0.697946167,gjhk
45712138,0.5375581,gjhk
16584227,0.150633994,gjhk
69422225,0.425646526,gjhk
62444645,0.804575598,gjhk
31345432,0.203255805,gjhk
18800855,0.698413787,gjhk
23135685,0.117652632,gjhk
19694660,0.394912757,gjhk
33861667,0.645922455,gjhk
59330126,0.447700876,gjhk
46585039,0.790167977,gjhk
18809688,0.891044346,gjhk
67933048,0.283244689,gjhk
31717863,0.045313645,gjhk
85244295,0.698940586,gjhk
32004918,0.011586866,gjhk
96851161,0.797904047,gjhk
12859170,0.045066995,gjhk
75134459,0.778023224,gjhk
42437042,0.538804468,gjhk
97206867,0.478972364,gjhk
60487560,0.787032403,gjhk
62172604,0.694947273,gjhk
60998524,0.62540392,gjhk
73730322,0.434152226,gjhk
43875350,0.138164922,gjhk
11416176,0.055454861,gjhk
70085416,0.061295065,gjhk
61122448,0.075218536,gjhk
20687496,0.362003918,gjhk
98521475,0.788080533,gjhk
71029596,0.790531549,gjhk
59243441,0.002481849,gjhk
81883793,0.227685875,gjhk
51944814,0.741929383,gjhk
24462581,0.311175229,gjhk
95603419,0.940810307,gjhk
88870585,0.283713287,gjhk
51435987,0.6451072,gjhk
16706562,0.153103934,gjhk
10807437,0.848800223,gjhk
39270783,0.792923108,gjhk
33223817,0.576007397,gjhk
33422491,0.873005754,gjhk
41071004,0.6659917,gjhk
14729947,0.061817135,gjhk
76375045,0.026206562,gjhk
32575596,0.066668018,gjhk
27645897,0.026157962,gjhk
11853889,0.253398366,gjhk
15886996,0.648359799,gjhk
16126381,0.760535612,gjhk
96254727,0.413162771,gjhk
44081902,0.708158612,gjhk
17204479,0.475954526,gjhk
96547088,0.115588197,gjhk
33308324,0.93694234,gjhk
36724302,0.028282231,gjhk
14359713,0.21100225,gjhk
35452248,0.189089797,gjhk
35713795,0.044982231,gjhk
65559114,0.158656411,gjhk
23299670,0.769448531,gjhk
62918602,0.398828965,gjhk
73048162,0.608326608,gjhk
39604353,0.696392383,gjhk
27595764,0.600512607,gjhk
93444173,0.784767557,gjhk
24667968,0.505888644,gjhk
70808017,0.31216973,gjhk
15838942,0.267009702,gjhk
14725389,0.222157679,gjhk
72673299,0.073189454,gjhk
97489865,0.8241082,gjhk
78847736,0.407397013,gjhk
10509736,0.974050749,gjhk
41215640,0.880827347,gjhk
15471622,0.371882674,gjhk
38011432,0.565093137,gjhk
64984113,0.609138444,gjhk
32681102,0.94618584,gjhk
56399464,0.36703674,gjhk
32969794,0.662682027,gjhk
77820008,0.647028518,gjhk
18435368,0.466413328,gjhk
91936902,0.411341548,gjhk
66150159,0.157709747,gjhk
30816975,0.301613908,gjhk
83887021,0.669675246,gjhk
68225112,0.079185861,gjhk
69472046,0.199748504,gjhk
45076004,0.992109683,gjhk
43770109,0.297598041,gjhk
79756537,0.029497048,gjhk
12323773,0.674172595,gjhk
98295729,0.739134357,gjhk
39009732,0.013748281,gjhk
46565876,0.932638378,gjhk
31997036,0.796631643,gjhk
31986893,0.655041812,gjhk
20086586,0.696938081,gjhk
51185644,0.842762425,gjhk
88266852,0.102874864,gjhk
94594660,0.374191045,gjhk
75543806,0.511222165,gjhk
58667143,0.041457869,gjhk
71815593,0.241459594,gjhk
78434206,0.177724272,gjhk
93336265,0.689843362,gjhk
22021645,0.504995575,gjhk
86926986,0.952307568,gjhk
16224246,0.191186633,gjhk
15822830,0.037385653,gjhk
74395254,0.9537883,gjhk
52286956,0.106434956,gjhk
33206029,0.54265562,gjhk
56265175,0.774312889,gjhk
39952007,0.793875775,gjhk
76237063,0.006255219,gjhk
55915385,0.460354024,gjhk
35343468,0.236876958,gjhk
93628827,0.802242686,gjhk
61819221,0.212192804,gjhk
79695163,0.696330965,gjhk
41858096,0.512216666,gjhk
56697831,0.95171996,gjhk
67960868,0.254377788,gjhk
72562815,0.60682254,gjhk
19051662,0.311208874,gjhk
24025873,0.050772037,gjhk
43515855,0.919480418,gjhk
62094180,0.940892493,gjhk
24864196,0.209269524,gjhk
26878488,0.439012784,gjhk
57104291,0.910013205,gjhk
73775590,0.611981009,gjhk
26200967,0.365574362,gjhk
67185960,0.466838106,gjhk
15214180,0.13972583,gjhk
24335198,0.856549883,gjhk
90587571,0.27537342,gjhk
64420097,0.104305323,gjhk
11776521,0.652322045,gjhk
64538931,0.769423651,gjhk
26530221,0.325149596,gjhk
15870552,0.428751787,gjhk
59164284,0.756283999,gjhk
23404990,0.117076543,gjhk
96693880,0.631131619,gjhk
69836803,0.17323784,gjhk
64374925,0.113276842,gjhk
37899223,0.214376406,gjhk
57078912,0.580195568,gjhk
78505956,0.36343247,gjhk
69313045,0.583110548,gjhk
86405150,0.899200561,gjhk
80474927,0.935534827,gjhk
43225662,0.393314644,gjhk
87509724,0.165719661,gjhk
71432925,0.375153826,gjhk
36120687,0.370556464,gjhk
22480444,0.385070759,gjhk
22030868,0.998090381,gjhk
64429579,0.041944395,gjhk
18080219,0.498208026,gjhk
22493310,0.11353714,gjhk
45025616,0.957522386,gjhk
51897043,0.853606131,gjhk
73925244,0.591225937,gjhk
55085528,0.670585234,gjhk
36431317,0.717049201,gjhk
44208301,0.548976726,gjhk
41588526,0.892853025,gjhk
16338531,0.752900669,gjhk
20024848,0.82891011,gjhk
76260847,0.297843636,gjhk
65314987,0.002933356,gjhk
37752957,0.039228576,gjhk
10845021,0.747559033,gjhk
73739984,0.111450777,gjhk
60577444,0.348235115,gjhk
80577689,0.738479979,gjhk
52864079,0.419291154,gjhk
22091621,0.92258906,gjhk
58490923,0.100897365,gjhk
15675152,0.685095716,gjhk
35907339,0.348303179,gjhk
52304584,0.895448651,gjhk
72257698,0.541689001,gjhk
37780274,0.612231308,gjhk
79851587,0.566442274,gjhk
19085864,0.529282476,gjhk
36499143,0.07399729,gjhk
78517143,0.976273793,gjhk
89974199,0.775141243,gjhk
46576031,0.927596643,gjhk
43972518,0.939547396,gjhk
33518547,0.078375827,gjhk
13621964,0.599947815,gjhk
43512916,0.500027857,gjhk
80599583,0.337840413,gjhk
76473130,0.950278318,gjhk
47385688,0.681586421,gjhk
69320871,0.303749975,gjhk
55649758,0.5420427,gjhk
17917399,0.80715583,gjhk
47811634,0.591861575,gjhk
32979115,0.549185094,gjhk
18756606,0.390791145,gjhk
11691866,0.579732197,gjhk
73306858,0.194909846,gjhk
85250798,0.798232418,gjhk
63188219,0.657036659,gjhk
97644738,0.35654488,gjhk
43369412,0.744485723,gjhk
45433733,0.587361586,gjhk
55493420,0.561381108,gjhk
41882874,0.451047284,gjhk
54402900,0.208468861,gjhk
48282836,0.281523928,gjhk
95664781,0.708406992,gjhk
53591024,0.091619238,gjhk
74048923,0.075132553,gjhk
32876123,0.401555677,gjhk
52486829,0.693729547,gjhk
92398497,0.574706889,gjhk
54027705,0.41342393,gjhk
43925304,0.208314723,gjhk
71681758,0.185341712,gjhk
25359009,0.033525111,gjhk
80831485,0.332635879,gjhk
60777719,0.742496404,gjhk
23372065,0.70990431,gjhk
43171330,0.390086105,gjhk
26076923,0.3691965,gjhk
52422333,0.378477281,gjhk
55632979,0.123406373,gjhk
54279036,0.706976301,gjhk
19846114,0.289673008,gjhk
29598804,0.780248715,gjhk
88798078,0.895524775,gjhk
67654415,0.949583809,gjhk
77051197,0.81939033,gjhk
93298434,0.801096973,gjhk
40010502,0.093061031,gjhk
36458875,0.250714104,gjhk
89510257,0.237282281,gjhk
48703100,0.224863771,gjhk
51690238,0.1881126,gjhk
19371821,0.713583974,gjhk
21788856,0.351504011,gjhk
93291798,0.045206455,gjhk
74988993,0.189164552,gjhk
44024656,0.72726806,gjhk
69439630,0.16878472,gjhk
12371769,0.620011531,gjhk
31672378,0.886521342,gjhk
21987987,0.052908451,gjhk
17710499,0.279514763,gjhk
56193986,0.138720544,gjhk
33968849,0.799598878,gjhk
52983429,0.267113649,gjhk
78037884,0.747579589,gjhk
13620165,0.418736057,gjhk
23472994,0.145429657,gjhk
43017982,0.200257717,gjhk
35034797,0.225751986,gjhk
36253721,0.571046271,gjhk
53848448,0.010825771,gjhk
11689704,0.023964667,gjhk
20920303,0.937761579,gjhk
74894100,0.563971116,gjhk
62284734,0.831823398,gjhk
42225232,0.266372591,gjhk
22283478,0.806727447,gjhk
20243731,0.34438051,gjhk
16796350,0.111082882,gjhk
51921877,0.144430045,gjhk
73745715,0.121713383,gjhk
69127199,0.659777766,gjhk
63493309,0.07193503,gjhk
32218102,0.227901551,gjhk
79626360,0.232166469,gjhk
68468524,0.647013097,gjhk
95875333,0.47811885,gjhk
45525368,0.637569522,gjhk
47961481,0.518153877,gjhk
58598090,0.830019546,gjhk
26919555,0.394936687,gjhk
23710505,0.078672125,gjhk
36366695,0.623101738,gjhk
63767326,0.548498009,gjhk
23090397,0.158734725,gjhk
23754902,0.851501708,gjhk
31333800,0.82069013,gjhk
89532528,0.887478542,gjhk
53812904,0.881573585,gjhk
74948735,0.147438725,gjhk
71588269,0.110871169,gjhk
27150335,0.539020812,gjhk
84792681,0.211887312,gjhk
11987605,0.148278119,gjhk
55870526,0.658714054,gjhk
34561084,0.575035719,gjhk
60569498,0.954581966,gjhk
49320265,0.579158094,gjhk
34178873,0.788289828,gjhk
38964683,0.581713649,gjhk
66806546,0.625122866,gjhk
63744828,0.483753632,gjhk
56009066,0.855022787,gjhk
80141820,0.535020801,gjhk
32700397,0.454643221,gjhk
80888828,0.458321865,gjhk
89985650,0.403514158,gjhk
92773924,0.489986243,gjhk
69817567,0.687904596,gjhk
47425776,0.944584268,gjhk
60389923,0.509909084,gjhk
70849373,0.231313412,gjhk
78235961,0.090109839,gjhk
48512520,0.710661792,gjhk
35152066,0.358403144,gjhk
83059104,0.445551169,gjhk
41731940,0.241249913,gjhk
16789744,0.590949587,gjhk
15084244,0.820510189,gjhk
47513703,0.612544611,gjhk
86664710,0.837488565,gjhk
12448021,0.261731263,gjhk
82619473,0.15103321,gjhk
82093055,0.406797104,gjhk
23635628,0.990359431,gjhk
52902966,0.338234232,gjhk
28545093,0.369561465,gjhk
85806463,0.0164015,gjhk
75706817,0.92906546,gjhk
78493881,0.968653032,gjhk
97072758,0.906454917,gjhk
33710381,0.199533612,gjhk
63060043,0.89079059,gjhk
82025295,0.731831134,gjhk
31848830,0.026131299,gjhk
50880379,0.104869975,gjhk
70586656,0.328332741,gjhk
14636749,0.688358697,gjhk
81898607,0.593010351,gjhk
88540459,0.170146986,gjhk
85565591,0.30541889,gjhk
85878564,0.183760623,gjhk
39623147,0.869257822,gjhk
61080785,0.134335423,gjhk
65598267,0.091623536,gjhk
10294387,0.863655506,gjhk
38706079,0.410837764,gjhk
54708196,0.205021747,gjhk
29795861,0.586865971,gjhk
81229990,0.650169826,gjhk
84409880,0.393366473,gjhk
59447530,0.708979101,gjhk
76910087,0.767045734,gjhk
31665912,0.503141062,gjhk
15474134,0.545297343,gjhk
38382207,0.771740668,gjhk
94504750,0.908324584,gjhk
73252600,0.386626215,gjhk
40728094,0.285301563,gjhk
91152145,0.964752318,gjhk
45019314,0.809415275,gjhk
91128317,0.125284387,gjhk
80073180,0.72298114,gjhk
90547176,0.458071216,gjhk
64793266,0.080315304,gjhk
33502864,0.961989091,gjhk
88772232,0.97135557,gjhk
57980984,0.507949224,gjhk
54246102,0.543720556,gjhk
78749626,0.14843694,gjhk
88126898,0.934619013,gjhk
58075442,0.559410213,gjhk
31690723,0.514520967,gjhk
56957349,0.378741985,gjhk
67714160,0.597254922,gjhk
18306169,0.449315022,gjhk
60557619,0.208279658,gjhk
25498681,0.876230493,gjhk
52827596,0.535817179,gjhk
66976117,0.845844886,gjhk
83552131,0.63689626,gjhk
87818936,0.288621173,gjhk
87713299,0.964416377,gjhk
73898468,0.643926726,gjhk
69588665,0.614536959,gjhk
13324650,0.595501521,gjhk
47558526,0.41245711,gjhk
31044564,0.565288252,gjhk
62549226,0.197055454,gjhk
79785943,0.961084081,gjhk
13254137,0.679669046,gjhk
38434319,0.929323006,gjhk
60566911,0.484317822,gjhk
78539512,0.967484021,gjhk
73067037,0.932572918,gjhk
53874825,0.015353461,gjhk
12456941,0.109699471,gjhk
71060608,0.164464559,gjhk
53094638,0.556898081,gjhk
91365582,0.565157588,gjhk
95777394,0.141864102,gjhk
68402891,0.279315593,gjhk
55277287,0.599886464,gjhk
10907790,0.755732083,gjhk
90103483,0.055366118,gjhk
21763610,0.252906108,gjhk
46992894,0.893866504,gjhk
58400359,0.280927269,gjhk
33595281,0.159001484,gjhk
37883964,0.38785163,gjhk
91969027,0.671135531,gjhk
63083890,0.366596764,gjhk
27871575,0.776737121,gjhk
62849647,0.735021968,gjhk
38888443,0.581755877,gjhk
22178812,0.955998858,gjhk
39131828,0.530238739,gjhk
25297809,0.978796972,gjhk
40687306,0.049680976,gjhk
94022223,0.571027195,gjhk
77488980,0.116092836,gjhk
88126396,0.191109065,gjhk
11574229,0.266274959,gjhk
95330273,0.616776678,gjhk
30308453,0.955195977,gjhk
69454100,0.507154739,gjhk
23033604,0.327516123,gjhk
40407722,0.74558422,gjhk
97513693,0.889618368,gjhk
82237647,0.895891431,gjhk
77714193,0.857527193,gjhk
82491663,0.098995026,gjhk
85775002,0.151947969,gjhk
98248885,0.637435633,gjhk
93987300,0.262139042,gjhk
92282694,0.697113634,gjhk
78931283,0.984572293,gjhk
32594425,0.410396259,gjhk
28190069,0.064666252,gjhk
11960963,0.91826474,gjhk
97025323,0.330184515,gjhk
87266567,0.35375792,gjhk
41391969,0.079807987,gjhk
34703116,0.870694839,gjhk
66714388,0.656045118,gjhk
10239380,0.785997129,gjhk
58400082,0.845780478,gjhk
43328127,0.633438156,gjhk
75868388,0.850959101,gjhk
17588706,0.845419171,gjhk
11185081,0.916698359,gjhk
46122525,0.893011944,gjhk
47081635,0.920256237,gjhk
37240294,0.556686273,gjhk
37660169,0.391281866,gjhk
25671199,0.615285588,gjhk
69239679,0.541738649,gjhk
44278789,0.816623426,gjhk
53798495,0.683590007,gjhk
79601563,0.413096834,gjhk
80297669,0.575908161,gjhk
64649854,0.04690805,gjhk
14926058,0.007409053,gjhk
29735706,0.285324708,gjhk
11175802,0.701442101,gjhk
32661507,0.156981692,gjhk
78883113,0.433297193,gjhk
11327729,0.256727537,gjhk
73774533,0.479648237,gjhk
89324941,0.054608274,gjhk
41628896,0.197416714,gjhk
22180516,0.244351215,gjhk
52248601,0.030367149,gjhk
65424124,0.689821294,gjhk
98153331,0.247239833,gjhk
70935748,0.012781634,gjhk
34634265,0.346699513,gjhk
67758035,0.169468686,gjhk
70882302,0.983893884,gjhk
69702298,0.546668433,gjhk
19173505,0.969354136,gjhk
82918444,0.259007811,gjhk
26019570,0.882421863,gjhk
94144284,0.194240271,gjhk
51366386,0.585805247,gjhk
12434283,0.762004282,gjhk
10548901,0.153367347,gjhk
47108381,0.155748656,gjhk
94712549,0.612471476,gjhk
24963725,0.24841946,gjhk
52222217,0.960475407,gjhk
86212098,0.916046187,gjhk
65858659,0.942142443,gjhk
